,0,1,2,3,4
1271,99.44,75.91,72.18,199.61,39847.17
1272,97.24,72.56,85.68,194.67,37896.6
1273,104.16,77.07,91.4,209.64,43956.2
1274,92.58,75.06,83.72,185.46,34398.06
1275,98.9,66.25,86.23,197.27,38918.16
1276,104.57,79.29,81.2,210.7,44399.46
1277,100.52,73.19,82.67,200.76,40309.21
1278,81.13,80.28,94.58,161.48,26078.28
1279,90.89,70.61,100.86,181.09,32800.34
1280,89.13,80.41,97.79,178.95,32029.62
1281,86.71,72.94,94.63,173.69,30173.84
1282,83.17,74.31,80.02,165.6,27426.73
1283,102.18,73.86,89.97,204.16,41682.78
1284,93.57,72.18,69.2,186.32,34721.86
1285,101.6,75.03,78.65,201.48,40599.75
1286,102.71,72.99,90.7,205.2,42113.07
1287,90.36,74.4,81.49,180.09,32439.33
1288,98.18,77.86,87.87,196.39,38575.18
1289,110.17,69.23,81.15,220.52,48634.28
1290,97.42,78.87,86.2,194.41,37799.06
1291,97.47,79.42,72.88,196.05,38440.0
1292,89.04,70.11,91.49,176.47,31147.87
1293,106.43,74.5,83.25,213.45,45562.48
1294,91.75,74.15,87.67,181.93,33104.7
1295,107.41,74.49,69.31,215.99,46657.26
1296,98.24,75.47,96.76,198.23,39303.44
1297,98.75,74.47,79.41,197.69,39084.91
1298,80.4,79.61,81.19,160.71,25827.43
1299,96.9,79.9,105.31,193.8,37562.39
1300,98.45,78.88,74.79,197.89,39163.52
1301,97.33,74.68,81.78,195.21,38107.67
1302,79.67,70.63,92.03,159.51,25447.42
1303,88.68,78.08,83.33,178.33,31805.23
1304,94.52,63.6,82.68,186.39,34748.6
1305,107.06,69.2,85.96,213.63,45640.13
1306,94.95,74.93,79.5,191.08,36518.71
1307,110.2,78.98,90.91,221.25,48953.71
1308,88.94,69.84,95.09,178.11,31729.87
1309,95.49,72.4,88.87,192.88,37204.69
1310,89.76,71.92,74.2,180.19,32471.95
1311,83.39,80.89,84.19,167.26,27980.67
1312,102.34,73.75,60.39,205.5,42234.1
1313,90.95,72.06,89.28,182.65,33365.96
1314,89.35,76.41,89.05,178.08,31718.68
1315,78.89,68.65,89.4,157.1,24685.24
1316,109.6,77.88,97.79,220.75,48736.26
1317,110.86,71.77,103.61,220.09,48444.09
1318,97.11,78.93,109.25,194.66,37897.88
1319,91.66,78.41,96.04,182.13,33172.07
1320,106.35,76.01,83.2,211.81,44870.14
1321,100.25,74.47,110.3,199.43,39779.19
1322,102.42,78.63,93.39,204.69,41900.61
1323,108.78,73.73,104.34,216.59,46916.81
1324,100.42,78.67,88.1,201.74,40699.96
1325,92.9,71.63,90.32,186.08,34625.43
1326,88.18,79.21,78.44,174.96,30613.76
1327,94.78,77.88,73.6,188.83,35660.75
1328,98.91,70.73,77.71,198.82,39535.17
1329,95.66,74.89,83.75,190.91,36448.37
1330,110.54,83.44,82.12,221.87,49233.67
1331,97.4,70.65,90.11,194.95,38013.01
1332,90.99,84.06,85.5,180.91,32734.54
1333,88.85,71.7,84.65,177.03,31346.93
1334,95.53,71.32,76.02,190.41,36261.39
1335,85.18,73.0,73.99,170.66,29131.9
1336,91.81,79.51,94.75,182.85,33435.96
1337,89.04,79.48,107.55,178.79,31969.13
1338,95.93,71.86,88.81,191.77,36779.48
1339,96.9,73.24,97.62,192.58,37091.11
1340,102.61,67.9,91.6,205.45,42212.42
1341,106.02,78.43,78.57,212.32,45083.69
1342,87.94,79.21,85.78,176.82,31264.25
1343,94.44,79.61,74.12,189.4,35877.21
1344,105.69,81.1,86.61,212.64,45218.6
1345,83.31,77.37,96.85,165.75,27478.68
1346,88.48,76.39,92.54,177.29,31436.95
1347,86.33,75.26,102.2,172.45,29741.01
1348,94.99,73.01,76.78,189.35,35857.41
1349,100.39,71.97,83.89,200.86,40347.69
1350,86.77,71.65,81.05,173.83,30220.31
1351,94.61,72.0,90.33,190.72,36376.42
1352,101.98,77.37,89.72,203.67,41482.56
1353,97.24,76.17,80.66,195.74,38321.67
1354,90.17,73.86,77.85,182.54,33324.22
1355,103.4,70.68,97.27,209.36,43835.01
1356,89.26,76.31,80.96,178.69,31932.2
1357,95.47,73.7,84.33,191.27,36589.0
1358,90.37,75.99,103.23,182.32,33244.59
1359,96.64,76.71,80.19,193.93,37614.62
1360,95.03,74.33,78.33,191.09,36518.58
1361,99.14,77.0,88.16,197.6,39050.83
1362,87.59,73.09,103.58,174.69,30521.05
1363,95.8,75.28,83.47,192.1,36904.41
1364,96.6,77.43,98.09,193.37,37396.32
1365,90.25,74.93,82.81,180.6,32620.07
1366,99.61,78.35,99.48,199.75,39901.97
1367,94.43,81.67,71.6,187.38,35117.87
1368,103.35,73.71,97.54,206.39,42600.41
1369,103.16,75.72,108.59,205.18,42102.78
1370,97.01,72.63,62.11,193.1,37292.61
1371,89.37,77.62,95.99,180.26,32498.37
1372,93.78,72.65,78.07,186.64,34836.9
1373,104.92,75.65,89.91,208.55,43496.95
1374,91.63,75.4,103.12,184.99,34222.79
1375,99.62,78.15,60.4,198.56,39430.27
1376,101.24,75.95,99.06,202.99,41210.15
1377,102.39,74.89,81.38,204.36,41767.7
1378,86.89,75.29,93.25,175.37,30760.97
1379,105.33,72.8,93.7,209.35,43829.45
1380,95.4,83.23,95.66,190.13,36154.09
1381,108.92,75.34,88.75,217.47,47294.49
1382,96.61,71.85,76.05,194.06,37657.58
1383,98.16,77.04,74.4,195.71,38306.99
1384,84.75,76.06,93.86,171.25,29330.69
1385,95.96,78.74,73.56,192.43,37034.62
1386,92.92,76.62,84.92,184.49,34041.98
1387,101.04,68.11,82.7,202.17,40874.43
1388,77.39,72.53,76.05,156.73,24567.88
1389,100.4,79.12,103.94,201.94,40784.66
1390,101.09,81.59,85.78,201.98,40799.38
1391,98.13,70.73,101.13,196.84,38749.54
1392,94.42,76.32,91.21,190.11,36151.48
1393,100.95,78.68,82.34,202.02,40817.25
1394,87.76,75.25,87.14,175.54,30819.44
1395,88.43,86.45,99.09,176.68,31217.78
1396,111.86,66.99,97.45,225.03,50642.24
1397,93.52,71.6,95.02,187.4,35124.44
1398,100.16,74.25,90.48,201.2,40483.94
1399,98.24,69.32,82.73,196.19,38496.23
1400,101.75,76.51,91.04,202.38,40959.24
1401,76.32,78.28,88.26,152.61,23291.35
1402,96.38,74.39,85.17,193.67,37512.87
1403,106.35,77.97,75.11,212.45,45135.33
1404,80.49,69.0,81.66,162.36,26367.91
1405,88.87,68.4,85.76,178.21,31761.14
1406,111.91,81.03,76.94,224.51,50408.78
1407,96.89,74.56,80.47,193.11,37294.01
1408,91.03,74.55,80.17,182.19,33199.64
1409,91.07,74.67,90.03,182.66,33370.63
1410,99.64,78.88,76.48,200.59,40240.59
1411,107.43,71.16,74.06,215.0,46229.22
1412,89.85,69.81,99.71,178.79,31965.88
1413,106.0,69.54,84.52,212.75,45269.17
1414,102.27,72.62,84.39,205.84,42372.49
1415,96.73,77.48,92.07,193.88,37594.6
1416,107.94,78.58,84.47,216.45,46857.18
1417,98.12,80.99,87.45,197.67,39078.85
1418,100.63,78.32,77.75,202.14,40864.66
1419,79.96,63.49,97.65,160.39,25729.55
1420,104.39,66.23,88.64,209.08,43717.35
1421,101.0,68.52,83.7,203.37,41363.32
1422,107.14,80.53,82.49,214.49,46008.6
1423,101.47,75.29,89.0,202.89,41166.42
1424,106.21,80.31,82.4,212.06,44971.61
1425,100.71,79.45,84.93,201.66,40669.27
1426,102.51,76.25,92.02,205.25,42133.02
1427,115.71,79.72,86.21,230.45,53109.52
1428,81.51,72.17,81.05,163.6,26771.06
1429,90.0,74.74,90.79,179.29,32146.16
1430,98.05,76.39,77.24,196.95,38794.43
1431,98.15,73.48,85.68,195.75,38320.11
1432,102.97,79.65,93.37,206.2,42526.05
1433,92.73,75.92,94.13,185.73,34502.99
1434,103.86,77.37,90.22,206.3,42562.97
1435,101.54,79.64,84.99,203.4,41373.53
1436,91.55,79.65,88.08,183.26,33586.71
1437,97.9,74.43,72.91,194.26,37740.76
1438,98.62,73.64,84.14,198.78,39519.88
1439,98.01,72.58,87.55,196.72,38701.45
1440,94.99,69.46,93.54,190.72,36372.95
1441,102.3,78.85,90.71,204.25,41722.34
1442,111.1,68.61,88.71,222.24,49395.18
1443,96.39,75.35,68.99,191.59,36712.74
1444,103.18,77.66,86.26,207.12,42903.16
1445,95.75,71.01,80.93,193.06,37275.84
1446,97.55,70.59,79.96,195.44,38204.33
1447,104.27,76.2,84.72,207.03,42870.95
1448,93.58,75.45,90.61,189.1,35764.41
1449,98.46,71.3,76.32,196.75,38715.96
1450,98.09,71.92,99.39,195.79,38337.22
1451,95.72,79.08,95.59,190.57,36320.35
1452,97.47,75.68,77.22,196.11,38466.46
1453,90.45,72.41,91.62,181.47,32936.13
1454,96.42,71.68,78.68,192.51,37065.05
1455,88.56,71.12,75.54,177.93,31663.69
1456,102.69,73.1,90.2,204.16,41681.11
1457,102.29,78.56,98.89,205.27,42139.38
1458,93.61,71.46,90.91,185.68,34482.84
1459,102.08,77.28,91.04,203.5,41419.17
1460,90.39,74.96,85.66,180.02,32411.96
1461,89.0,80.96,81.96,178.38,31824.54
1462,98.74,73.86,92.61,196.95,38794.96
1463,103.15,78.86,80.43,206.29,42561.46
1464,86.27,69.83,82.84,171.33,29358.26
1465,79.5,67.67,69.94,157.03,24663.64
1466,95.44,76.27,94.73,192.85,37193.4
1467,88.13,78.35,101.4,176.91,31300.14
1468,86.88,74.56,80.22,174.53,30467.98
1469,77.9,74.67,91.1,155.77,24264.72
1470,96.91,85.04,81.38,192.86,37200.81
1471,78.08,70.97,88.64,156.46,24487.85
1472,95.11,77.87,88.09,189.18,35790.26
1473,102.19,76.89,71.61,202.77,41119.78
1474,103.61,70.18,78.89,206.74,42747.39
1475,92.25,71.62,94.5,184.23,33943.31
1476,98.35,73.59,97.02,197.16,38875.97
1477,93.67,73.22,71.7,188.31,35462.73
1478,89.26,75.47,75.66,178.93,32019.38
1479,100.41,70.52,83.53,199.92,39975.59
1480,103.05,74.04,101.33,206.99,42847.71
1481,104.44,73.08,79.25,208.64,43534.48
1482,93.66,75.98,88.08,188.28,35450.7
1483,93.36,66.99,91.43,186.41,34751.3
1484,91.35,65.83,96.61,183.97,33849.2
1485,89.81,75.56,91.89,179.52,32229.27
1486,91.42,76.3,90.82,184.6,34086.52
1487,93.74,76.36,75.78,187.75,35260.44
1488,93.19,80.33,91.9,185.57,34438.58
1489,95.77,79.15,87.15,191.25,36575.8
1490,92.75,78.45,91.29,185.26,34328.1
1491,99.84,72.8,82.69,199.96,39987.63
1492,88.22,73.28,71.64,177.6,31539.64
1493,83.3,74.15,82.9,165.01,27231.24
1494,98.01,81.18,88.12,196.46,38600.39
1495,101.83,70.85,85.41,202.54,41028.22
1496,88.69,73.46,86.61,179.6,32257.11
1497,106.2,72.29,92.97,211.54,44755.53
1498,83.69,73.47,76.95,166.62,27765.67
1499,84.23,72.92,91.14,169.45,28716.03
1500,94.39,71.23,95.38,188.29,35457.5
1501,90.72,78.19,92.11,181.08,32795.52
1502,97.0,80.33,83.2,195.88,38370.71
1503,109.55,81.51,100.35,218.43,47716.55
1504,108.13,74.29,77.56,216.71,46965.03
1505,103.16,78.32,94.88,206.34,42583.11
1506,105.64,76.63,71.51,209.91,44073.15
1507,103.24,74.44,82.54,207.94,43243.09
1508,88.66,79.31,82.05,176.88,31292.08
1509,95.62,79.19,97.3,192.6,37097.32
1510,87.58,74.77,97.64,176.62,31198.86
1511,92.37,78.05,95.41,183.38,33635.65
1512,97.49,80.42,80.68,196.47,38603.97
1513,84.33,72.13,86.34,169.85,28853.06
1514,97.56,79.08,78.38,195.55,38244.22
1515,112.43,76.38,72.02,223.3,49867.65
1516,94.66,74.36,103.68,187.61,35201.26
1517,103.47,79.18,105.85,206.12,42495.82
1518,104.82,77.23,87.91,208.31,43404.67
1519,85.12,75.04,95.07,170.52,29082.87
1520,90.02,79.55,87.55,180.3,32508.57
1521,94.06,72.25,74.3,188.3,35463.19
1522,98.29,72.63,82.99,196.83,38748.97
1523,90.84,77.74,84.4,181.18,32830.54
1524,101.0,83.27,107.33,201.94,40787.58
1525,103.7,71.65,96.33,207.17,42922.07
1526,94.64,71.9,82.64,189.22,35808.14
1527,108.52,81.69,85.15,217.01,47098.69
1528,107.02,75.14,91.35,213.43,45558.26
1529,98.44,71.72,77.63,198.12,39254.3
1530,85.32,73.6,77.67,170.99,29243.17
1531,94.33,73.2,93.21,188.96,35709.04
1532,89.32,73.0,80.05,179.28,32146.23
1533,106.13,69.8,91.05,212.32,45089.6
1534,107.87,76.28,95.45,216.95,47071.85
1535,98.64,71.69,101.2,197.02,38819.84
1536,89.11,73.73,78.91,178.58,31895.26
1537,88.86,83.0,82.73,175.14,30676.2
1538,101.64,70.47,100.44,200.92,40379.29
1539,101.66,73.17,84.21,202.43,40979.55
1540,83.37,76.86,81.75,164.17,26954.95
1541,93.93,74.85,77.19,185.66,34473.47
1542,98.96,80.54,76.91,197.91,39173.61
1543,90.01,81.75,85.8,179.8,32332.11
1544,87.61,72.12,83.37,174.24,30365.39
1545,99.02,67.34,83.51,198.27,39316.59
1546,99.0,78.85,74.94,197.43,38983.45
1547,115.1,72.12,81.16,230.97,53350.72
1548,84.97,75.02,97.07,169.1,28600.58
1549,106.43,73.61,76.29,212.23,45047.21
1550,90.1,73.63,82.59,180.54,32596.35
1551,93.76,70.3,68.68,186.77,34886.54
1552,94.51,71.53,98.95,188.37,35491.32
1553,92.94,80.61,73.04,186.16,34661.58
1554,97.67,76.33,79.06,194.52,37841.86
1555,106.98,69.53,90.21,213.38,45532.74
1556,86.54,78.67,80.16,173.95,30262.64
1557,90.9,73.41,87.37,182.18,33192.68
1558,84.43,74.68,93.32,167.41,28031.45
1559,96.81,77.56,78.74,193.99,37637.7
1560,91.96,72.21,81.14,183.92,33831.61
1561,92.47,73.38,95.61,185.16,34288.78
1562,93.07,82.25,102.5,185.73,34496.74
1563,81.35,81.06,74.81,164.44,27042.74
1564,97.08,69.34,85.89,195.73,38312.74
1565,96.42,76.24,83.96,191.86,36814.92
1566,93.04,80.74,94.74,186.95,34952.12
1567,107.19,79.1,79.63,215.17,46301.8
1568,99.13,81.3,78.33,197.24,38912.17
1569,99.44,73.18,90.75,198.73,39498.24
1570,99.32,75.33,85.21,198.28,39319.52
1571,97.44,77.06,95.31,196.1,38461.11
1572,102.54,73.26,79.87,206.09,42474.22
1573,92.53,69.65,99.68,183.89,33819.9
1574,95.94,74.42,89.57,191.26,36583.87
1575,88.75,78.16,77.93,178.07,31715.64
1576,77.06,74.94,90.49,154.48,23865.27
1577,102.49,75.75,88.03,205.28,42143.92
1578,107.89,74.43,87.34,216.69,46955.01
1579,101.53,74.14,75.73,202.16,40873.21
1580,92.64,77.05,82.27,185.14,34279.79
1581,95.19,78.35,104.63,189.25,35816.14
1582,113.29,70.76,79.69,226.92,51501.41
1583,101.53,74.66,88.43,203.87,41569.18
1584,94.03,77.73,92.98,188.84,35668.21
1585,96.93,81.99,83.72,194.57,37861.6
1586,101.64,77.31,77.33,203.62,41465.52
1587,103.6,75.41,77.01,207.4,43018.6
1588,97.69,79.11,89.63,195.38,38174.39
1589,106.43,78.64,83.19,212.01,44950.97
1590,93.34,71.6,78.72,187.12,35019.8
1591,98.45,74.06,86.47,197.17,38879.51
1592,100.55,74.87,88.52,199.88,39958.31
1593,98.52,72.45,73.86,196.79,38731.52
1594,100.2,74.17,60.84,200.66,40266.93
1595,93.95,79.52,83.78,184.99,34223.42
1596,83.74,74.2,88.21,169.03,28573.41
1597,97.39,80.83,84.16,194.58,37863.17
1598,108.52,79.43,86.86,218.12,47577.99
1599,99.25,67.51,81.25,197.14,38868.02
1600,101.81,77.87,101.89,203.87,41566.15
1601,102.23,68.11,88.46,203.8,41539.72
1602,97.5,72.9,91.34,194.9,37989.48
1603,101.12,76.79,88.94,202.34,40946.25
1604,99.96,77.26,90.96,199.77,39913.91
1605,102.4,74.83,87.81,206.79,42768.99
1606,96.06,76.31,98.81,193.08,37281.8
1607,91.96,81.44,63.94,185.06,34251.93
1608,103.75,77.88,83.22,207.75,43163.08
1609,87.96,69.97,80.18,176.3,31088.54
1610,113.67,78.07,88.04,226.92,51493.2
1611,84.81,74.78,76.4,168.97,28551.78
1612,109.05,71.32,69.78,218.36,47686.21
1613,97.92,80.12,82.2,193.83,37575.1
1614,92.85,68.18,93.34,187.37,35108.49
1615,112.06,82.01,75.74,223.79,50084.97
1616,91.14,78.57,73.2,182.05,33147.8
1617,89.74,73.73,66.55,179.89,32367.76
1618,98.36,76.96,98.06,197.22,38901.98
1619,85.83,73.01,82.69,172.26,29675.49
1620,96.16,73.98,85.36,191.6,36715.47
1621,89.39,74.38,91.72,178.95,32027.37
1622,103.96,71.47,82.12,206.42,42612.54
1623,85.31,70.48,99.81,171.88,29548.35
1624,108.83,74.64,105.3,217.63,47368.04
1625,99.37,79.07,95.18,199.94,39978.35
1626,87.4,78.3,80.02,174.85,30575.79
1627,90.98,71.31,83.17,182.87,33446.85
1628,98.09,82.99,77.83,197.07,38841.98
1629,94.86,80.65,89.82,188.93,35694.95
1630,93.98,61.96,83.13,187.01,34974.58
1631,98.73,74.47,79.88,196.48,38608.48
1632,73.87,80.43,75.34,147.38,21724.69
1633,95.34,70.75,98.79,191.24,36579.42
1634,84.05,70.87,81.09,167.31,27996.15
1635,82.8,76.64,75.01,165.53,27406.12
1636,103.61,72.03,82.19,205.68,42310.11
1637,84.01,74.83,75.75,167.61,28095.87
1638,92.32,74.38,83.23,185.66,34474.36
1639,99.64,72.56,91.95,201.63,40652.95
1640,91.87,75.31,90.7,183.69,33748.2
1641,95.77,76.09,89.11,191.29,36596.77
1642,100.56,74.75,94.13,200.75,40308.54
1643,96.17,67.39,89.76,191.54,36693.71
1644,89.99,74.48,93.74,181.6,32984.7
1645,94.93,74.4,111.0,188.74,35625.51
1646,110.46,72.97,86.51,219.93,48371.35
1647,87.43,73.41,62.81,175.05,30645.62
1648,112.12,71.36,79.94,224.67,50482.44
1649,92.39,79.17,94.06,185.45,34397.42
1650,103.94,77.87,90.32,207.95,43247.37
1651,95.53,67.18,81.48,192.62,37106.81
1652,86.96,77.52,84.44,174.11,30322.06
1653,94.84,73.91,75.6,188.96,35706.33
1654,91.6,74.23,82.09,183.89,33818.2
1655,105.94,78.49,99.99,210.85,44461.61
1656,101.59,71.27,82.36,203.56,41441.81
1657,90.7,72.04,67.53,181.93,33105.13
1658,98.26,72.0,82.62,196.05,38440.72
1659,116.59,74.22,81.52,233.28,54421.34
1660,92.04,80.45,84.15,183.37,33627.56
1661,90.47,64.97,97.22,181.14,32818.15
1662,93.63,79.12,81.48,187.09,35004.6
1663,94.77,70.88,84.34,188.34,35475.42
1664,101.61,77.96,87.96,202.7,41095.59
1665,101.13,79.45,89.68,200.93,40378.49
1666,105.11,77.5,88.03,210.76,44426.8
1667,97.59,78.34,68.77,193.17,37319.86
1668,100.98,65.76,88.78,201.13,40454.97
1669,83.93,76.33,72.56,168.2,28300.34
1670,105.04,79.73,89.46,210.44,44288.31
1671,87.43,79.87,60.02,173.73,30182.53
1672,98.36,79.7,79.45,197.92,39178.64
1673,88.01,71.0,82.82,176.28,31082.31
1674,107.27,78.36,91.51,213.52,45598.32
1675,95.27,72.43,88.05,190.87,36435.0
1676,96.65,71.11,90.22,193.84,37582.19
1677,89.35,74.76,91.49,179.51,32224.92
1678,98.76,72.01,91.24,196.13,38475.39
1679,93.22,69.32,74.96,185.77,34514.7
1680,92.07,77.61,76.65,183.39,33639.84
1681,88.29,67.75,85.48,176.7,31225.53
1682,108.07,77.7,92.93,216.04,46678.22
1683,94.03,71.62,77.44,187.75,35252.87
1684,111.79,72.41,77.22,226.38,51249.25
1685,101.18,69.74,77.15,204.66,41888.23
1686,102.92,77.72,105.45,204.68,41898.63
1687,94.38,74.1,91.97,189.12,35767.18
1688,108.04,75.48,77.42,214.17,45870.84
1689,78.61,76.6,69.84,154.58,23897.88
1690,79.39,81.67,86.26,160.2,25668.97
1691,90.06,72.09,89.87,179.87,32355.93
1692,93.62,73.83,102.39,186.33,34721.49
1693,95.7,76.07,81.94,191.16,36547.67
1694,87.15,64.89,103.06,174.21,30355.96
1695,99.16,72.11,89.92,198.54,39423.61
1696,101.54,68.8,82.77,202.39,40968.85
1697,88.67,67.69,78.23,178.51,31869.28
1698,101.48,73.87,97.79,202.08,40838.08
1699,93.89,76.96,71.66,187.33,35097.81
1700,102.53,68.68,94.17,203.36,41359.76
1701,116.54,80.56,93.61,233.17,54371.73
1702,96.13,74.43,81.66,191.23,36575.21
1703,91.66,74.19,97.31,183.19,33562.3
1704,83.85,75.5,86.54,167.15,27947.41
1705,95.72,78.1,94.97,189.67,35977.64
1706,92.07,75.84,98.65,184.29,33968.47
1707,77.96,71.83,75.44,155.58,24211.83
1708,96.98,71.86,75.59,194.95,38009.56
1709,110.52,76.34,67.51,220.06,48434.14
1710,95.51,75.15,92.02,192.97,37240.17
1711,94.15,70.89,103.02,187.41,35128.99
1712,89.97,71.68,72.71,182.19,33199.66
1713,95.17,78.94,79.18,189.77,36016.7
1714,107.6,76.96,80.1,216.47,46864.04
1715,101.97,77.31,95.52,203.58,41451.41
1716,88.13,69.33,93.91,177.5,31511.56
1717,94.34,71.27,89.3,188.78,35644.26
1718,76.92,77.95,85.99,153.81,23658.01
1719,95.26,77.33,81.71,190.15,36164.22
1720,91.29,74.33,84.34,182.23,33212.62
1721,77.78,74.39,89.05,155.38,24146.99
1722,94.57,72.72,78.52,189.01,35727.98
1723,115.15,68.79,89.02,230.6,53178.58
1724,100.69,76.13,81.35,201.14,40463.26
1725,96.44,74.07,94.73,192.96,37235.8
1726,81.38,76.57,94.42,161.36,26044.82
1727,89.97,76.97,89.51,179.26,32135.67
1728,99.46,74.0,92.6,196.79,38726.26
1729,85.76,76.54,80.16,169.6,28770.67
1730,99.7,74.01,84.88,199.85,39946.36
1731,91.54,78.94,86.43,182.56,33331.9
1732,86.82,69.96,84.72,172.84,29875.73
1733,91.07,71.9,84.66,182.2,33201.87
1734,96.47,72.54,81.96,190.57,36321.13
1735,96.76,70.46,81.9,192.03,36876.72
1736,102.38,78.04,83.52,206.45,42626.66
1737,83.45,73.68,96.46,166.01,27559.64
1738,97.23,74.15,80.47,194.38,37788.39
1739,101.69,71.01,85.51,202.68,41084.72
1740,104.11,71.81,78.55,207.28,42973.06
1741,77.68,71.01,82.18,154.69,23936.82
1742,91.53,72.86,82.89,182.66,33367.68
1743,106.31,75.25,77.25,211.69,44815.98
1744,104.73,76.59,86.41,209.33,43821.05
1745,100.93,72.89,74.48,205.06,42054.0
1746,108.25,72.09,79.22,216.17,46738.85
1747,92.12,74.04,80.32,180.76,32675.72
1748,89.93,75.48,89.7,180.54,32601.14
1749,102.66,73.09,82.07,205.49,42230.33
1750,89.31,75.92,88.77,179.91,32371.87
1751,98.93,76.38,97.37,198.94,39581.38
1752,108.28,76.15,77.07,216.02,46671.23
1753,92.19,76.21,77.19,184.33,33983.91
1754,98.57,72.88,90.49,197.02,38819.61
1755,89.61,78.31,82.42,179.78,32325.28
1756,102.31,76.09,79.23,204.26,41730.06
1757,105.06,72.07,93.11,209.6,43942.55
1758,99.55,75.59,92.59,199.89,39957.16
1759,98.97,63.25,76.13,198.52,39414.63
1760,90.33,79.19,80.47,180.42,32556.99
1761,95.79,73.8,82.81,190.29,36213.08
1762,111.54,68.95,88.07,222.42,49476.47
1763,96.47,85.26,84.33,194.57,37864.47
1764,114.35,72.86,97.21,227.79,51892.6
1765,90.75,69.5,70.08,182.53,33321.32
1766,97.27,79.97,84.61,195.42,38194.84
1767,97.4,84.23,97.67,195.54,38242.05
1768,92.97,77.26,89.81,186.55,34804.94
1769,94.27,72.21,78.12,188.29,35457.19
1770,86.11,77.35,81.85,171.01,29249.24
1771,85.86,68.99,72.45,171.65,29468.32
1772,91.06,68.73,76.23,181.87,33079.97
1773,86.92,65.46,94.69,174.95,30612.21
1774,109.2,79.19,83.85,219.49,48184.05
1775,100.48,74.33,78.23,200.79,40315.08
1776,115.33,88.14,82.17,231.26,53485.92
1777,97.26,76.88,85.0,195.37,38174.72
1778,102.84,76.14,92.6,205.06,42056.69
1779,89.57,87.39,88.63,179.46,32208.67
1780,92.08,76.06,77.1,182.93,33467.11
1781,95.63,78.84,73.32,189.85,36047.41
1782,98.46,74.88,77.18,196.64,38669.45
1783,98.82,74.85,73.0,196.71,38696.5
1784,89.56,72.36,78.22,178.05,31705.93
1785,86.7,66.2,73.91,174.24,30365.51
1786,93.28,77.76,77.23,186.5,34784.99
1787,80.03,75.47,81.67,160.16,25658.44
1788,92.22,73.32,66.03,182.93,33470.29
1789,100.33,79.9,96.96,199.75,39903.19
1790,102.68,72.61,80.86,204.61,41866.69
1791,95.58,81.88,92.49,191.52,36682.68
1792,88.77,76.41,74.88,177.23,31415.8
1793,88.48,74.54,82.06,177.91,31657.82
1794,86.0,78.48,76.33,170.54,29086.66
1795,83.24,73.77,87.07,165.83,27503.75
1796,94.1,72.96,57.71,188.24,35437.4
1797,110.64,74.01,73.84,221.35,48999.1
1798,97.86,75.15,72.57,195.11,38074.29
1799,94.02,79.08,80.16,187.4,35120.7
1800,77.11,77.67,96.82,154.2,23783.33
1801,96.15,68.1,91.23,191.86,36810.96
1802,86.08,77.24,92.55,172.44,29741.02
1803,106.52,79.54,77.53,210.56,44337.77
1804,94.4,77.74,79.77,189.04,35741.3
1805,83.84,77.58,96.03,167.11,27929.68
1806,85.94,71.78,72.45,171.69,29482.28
1807,92.69,81.45,76.84,184.61,34088.8
1808,96.13,76.07,77.83,192.99,37251.15
1809,98.62,72.59,92.69,198.85,39544.25
1810,109.72,73.1,76.5,219.34,48112.74
1811,100.2,78.49,97.43,201.49,40604.74
1812,101.43,78.36,77.7,202.43,40979.81
1813,97.53,72.25,80.36,196.03,38433.19
1814,107.37,75.92,93.65,214.6,46058.99
1815,106.07,71.22,98.81,213.0,45371.43
1816,107.16,76.3,65.78,216.07,46691.84
1817,86.48,73.25,88.78,170.73,29149.77
1818,108.75,72.35,91.56,218.02,47538.41
1819,91.13,75.44,88.46,179.87,32354.26
1820,89.7,76.09,91.47,178.9,32010.09
1821,90.2,76.95,79.96,182.05,33146.6
1822,106.28,78.84,89.96,212.92,45339.97
1823,92.07,78.4,99.85,183.4,33640.43
1824,109.51,72.6,85.26,220.02,48417.95
1825,95.07,74.95,83.28,188.52,35543.09
1826,98.09,84.32,82.13,195.06,38054.75
1827,101.81,74.17,85.62,202.82,41137.72
1828,95.23,74.24,88.51,190.62,36339.16
1829,102.37,76.7,86.37,204.55,41847.46
1830,87.32,80.15,84.04,174.2,30348.99
1831,94.28,77.81,87.1,188.9,35689.75
1832,104.58,73.49,88.27,207.99,43262.33
1833,85.51,67.82,74.79,171.27,29337.74
1834,97.67,76.0,81.4,196.48,38606.23
1835,87.95,75.78,83.69,176.59,31187.18
1836,96.03,71.3,100.17,191.91,36836.36
1837,102.48,67.17,73.71,204.3,41741.42
1838,99.85,72.86,81.75,198.63,39457.84
1839,96.67,79.43,80.82,190.37,36242.91
1840,104.69,70.96,77.66,209.52,43903.19
1841,90.77,77.74,79.36,180.27,32505.0
1842,94.14,73.28,86.77,189.36,35862.87
1843,94.57,75.69,88.12,187.43,35134.65
1844,101.4,78.49,82.14,202.94,41188.08
1845,106.14,77.34,85.82,211.62,44784.6
1846,90.34,76.32,89.47,180.08,32434.16
1847,108.7,74.33,82.86,216.44,46849.7
1848,97.62,79.07,93.1,194.47,37822.12
1849,97.38,77.31,90.62,195.71,38308.62
1850,86.56,76.67,86.53,172.61,29798.59
1851,97.3,74.94,100.41,192.8,37174.73
1852,94.35,68.27,79.94,188.6,35575.33
